epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,593.515,0.59145,0.95196,1.16631,0.66727,0.69371,0.74517,0.6498,0.58469,0.81212,1.35267,0.000569375,0.000569375,0.000569375
57,604.032,0.57944,0.94858,1.17748,0.76909,0.64261,0.71508,0.6347,0.55978,0.9904,1.33916,0.000557,0.000557,0.000557
58,614.663,0.57918,0.94607,1.17288,0.63282,0.83339,0.77692,0.6833,0.59843,0.7409,1.36347,0.000544625,0.000544625,0.000544625
59,625.269,0.59153,0.93348,1.15683,0.70424,0.76589,0.7969,0.70409,0.58202,0.75125,1.37915,0.00053225,0.00053225,0.00053225
60,636.072,0.584,0.9208,1.16379,0.67342,0.72091,0.79932,0.69965,0.57514,0.81701,1.3416,0.000519875,0.000519875,0.000519875
61,646.645,0.55918,0.87754,1.14696,0.72844,0.81666,0.82004,0.71705,0.55859,0.70513,1.32081,0.0005075,0.0005075,0.0005075
62,657.415,0.5788,0.93487,1.15179,0.58603,0.78109,0.71929,0.64369,0.55811,0.82155,1.32306,0.000495125,0.000495125,0.000495125
63,668.093,0.56282,0.90655,1.15265,0.71289,0.74933,0.78007,0.68373,0.60193,0.86986,1.37573,0.00048275,0.00048275,0.00048275
64,678.763,0.58183,0.90705,1.1642,0.6053,0.80048,0.74419,0.58115,0.65518,1.16336,1.42851,0.000470375,0.000470375,0.000470375
65,689.367,0.56533,0.91169,1.14872,0.62663,0.8037,0.78425,0.68904,0.56014,0.73249,1.32077,0.000458,0.000458,0.000458
66,700,0.56074,0.89052,1.16044,0.52286,0.68743,0.69388,0.61125,0.58866,1.17226,1.35817,0.000445625,0.000445625,0.000445625
67,710.64,0.55349,0.87257,1.1531,0.65556,0.70982,0.7739,0.68822,0.55222,1.05197,1.3168,0.00043325,0.00043325,0.00043325
68,721.318,0.56365,0.89267,1.15675,0.60881,0.65901,0.68786,0.61029,0.56344,1.04793,1.33512,0.000420875,0.000420875,0.000420875
69,731.943,0.57319,0.86326,1.15927,0.67551,0.6583,0.63542,0.45165,1.15929,1.39196,2.50418,0.0004085,0.0004085,0.0004085
70,742.613,0.54053,0.83002,1.1443,0.72348,0.68925,0.75721,0.66599,0.58909,1.17928,1.36326,0.000396125,0.000396125,0.000396125
71,753.196,0.56838,0.8842,1.15624,0.79202,0.59093,0.73427,0.64472,0.58416,0.82292,1.34966,0.00038375,0.00038375,0.00038375
72,763.751,0.58494,0.88515,1.17892,0.5656,0.75632,0.71863,0.40363,1.83962,1.29356,4.63937,0.000371375,0.000371375,0.000371375
73,774.369,0.55197,0.86397,1.13979,0.54959,0.76125,0.71819,0.51605,1.20234,1.16363,2.46442,0.000359,0.000359,0.000359
74,784.977,0.56644,0.88158,1.16207,0.64921,0.81571,0.79131,0.70147,0.57238,0.74691,1.36026,0.000346625,0.000346625,0.000346625
75,795.699,0.54368,0.87533,1.13797,0.44985,0.8119,0.71439,0.63272,0.58267,1.34979,1.35153,0.00033425,0.00033425,0.00033425
76,806.355,0.55621,0.84189,1.14547,0.66711,0.74406,0.78152,0.70233,0.5528,1.042,1.31501,0.000321875,0.000321875,0.000321875
77,816.92,0.55336,0.84435,1.14864,0.841,0.69095,0.79546,0.71272,0.57621,0.81436,1.34946,0.0003095,0.0003095,0.0003095
